scenario_id,scenario_name,primary_stress,range_band,trial_id,config,RMSE_3D_m,FDE_0p3s_m,lock_loss_binary,TFTL_s,cueing_success_binary,modality_switches,p99_tick_latency_ms,notes
S2,S-turn evasion,IMM CA/CT switching,near_100_300m,50,B4,1.511,1.277,0,0.996,,0,2.373,
S2,S-turn evasion,IMM CA/CT switching,near_100_300m,50,B6,1.736,1.529,0,0.214,1,0,2.351,
S2,S-turn evasion,IMM CA/CT switching,near_100_300m,50,Ours,1.418,1.081,0,0.182,1,1,2.479,
S2,S-turn evasion,IMM CA/CT switching,far_300_800m,1,B1,2.758,2.336,1,,,0,0.868,
S2,S-turn evasion,IMM CA/CT switching,far_300_800m,1,B3,2.559,2.092,1,,,0,1.247,
S2,S-turn evasion,IMM CA/CT switching,far_300_800m,1,B4,2.199,1.718,0,2.914,,0,2.361,
S2,S-turn evasion,IMM CA/CT switching,far_300_800m,1,B6,1.769,1.369,0,0.292,1,0,2.367,
S2,S-turn evasion,IMM CA/CT switching,far_300_800m,1,Ours,1.648,1.458,0,0.385,1,2,2.507,
S2,S-turn evasion,IMM CA/CT switching,far_300_800m,2,B1,2.538,2.04,1,,,0,0.816,
S2,S-turn evasion,IMM CA/CT switching,far_300_800m,2,B3,1.957,1.517,1,,,0,1.152,
S2,S-turn evasion,IMM CA/CT switching,far_300_800m,2,B4,2.261,1.88,0,3.092,,0,2.338,
S2,S-turn evasion,IMM CA/CT switching,far_300_800m,2,B6,2.044,1.819,0,0.325,1,0,2.434,
S2,S-turn evasion,IMM CA/CT switching,far_300_800m,2,Ours,1.197,0.847,0,0.403,1,3,2.51,
S2,S-turn evasion,IMM CA/CT switching,far_300_800m,3,B1,2.684,2.366,1,,,0,0.812,
S2,S-turn evasion,IMM CA/CT switching,far_300_800m,3,B3,2.571,2.302,1,,,0,1.266,
S2,S-turn evasion,IMM CA/CT switching,far_300_800m,3,B4,2.601,2.19,0,3.35,,0,2.299,
S2,S-turn evasion,IMM CA/CT switching,far_300_800m,3,B6,1.996,1.608,0,0.378,1,0,2.423,
S2,S-turn evasion,IMM CA/CT switching,far_300_800m,3,Ours,1.663,1.382,0,0.405,1,2,2.512,
S2,S-turn evasion,IMM CA/CT switching,far_300_800m,4,B1,2.989,2.366,1,,,0,0.858,
S2,S-turn evasion,IMM CA/CT switching,far_300_800m,4,B3,2.074,1.861,1,,,0,1.291,
S2,S-turn evasion,IMM CA/CT switching,far_300_800m,4,B4,1.801,1.417,0,3.445,,0,2.263,
S2,S-turn evasion,IMM CA/CT switching,far_300_800m,4,B6,1.845,1.418,0,0.371,1,0,2.404,
S2,S-turn evasion,IMM CA/CT switching,far_300_800m,4,Ours,1.695,1.487,0,0.449,1,1,2.504,
S2,S-turn evasion,IMM CA/CT switching,far_300_800m,5,B1,2.438,2.093,1,,,0,0.907,
S2,S-turn evasion,IMM CA/CT switching,far_300_800m,5,B3,1.859,1.511,1,,,0,1.201,
S2,S-turn evasion,IMM CA/CT switching,far_300_800m,5,B4,2.032,1.736,1,2.969,,0,2.337,
S2,S-turn evasion,IMM CA/CT switching,far_300_800m,5,B6,1.801,1.44,0,0.397,1,0,2.35,
S2,S-turn evasion,IMM CA/CT switching,far_300_800m,5,Ours,1.771,1.557,0,0.408,1,3,2.391,
S2,S-turn evasion,IMM CA/CT switching,far_300_800m,6,B1,2.611,2.284,1,,,0,0.796,
S2,S-turn evasion,IMM CA/CT switching,far_300_800m,6,B3,2.458,2.065,1,,,0,1.211,
S2,S-turn evasion,IMM CA/CT switching,far_300_800m,6,B4,1.762,1.475,0,2.919,,0,2.302,
S2,S-turn evasion,IMM CA/CT switching,far_300_800m,6,B6,2.572,2.325,1,0.432,1,0,2.393,
S2,S-turn evasion,IMM CA/CT switching,far_300_800m,6,Ours,1.762,1.45,0,0.428,1,2,2.503,
S2,S-turn evasion,IMM CA/CT switching,far_300_800m,7,B1,3.142,2.575,1,,,0,0.753,
S2,S-turn evasion,IMM CA/CT switching,far_300_800m,7,B3,2.81,2.336,1,,,0,1.195,
S2,S-turn evasion,IMM CA/CT switching,far_300_800m,7,B4,2.412,2.027,0,3.521,,0,2.223,
S2,S-turn evasion,IMM CA/CT switching,far_300_800m,7,B6,2.169,1.733,0,0.4,1,0,2.486,
S2,S-turn evasion,IMM CA/CT switching,far_300_800m,7,Ours,1.789,1.441,0,0.406,0,2,2.44,
S2,S-turn evasion,IMM CA/CT switching,far_300_800m,8,B1,1.902,1.723,1,,,0,0.844,
S2,S-turn evasion,IMM CA/CT switching,far_300_800m,8,B3,2.698,2.208,1,,,0,1.137,
S2,S-turn evasion,IMM CA/CT switching,far_300_800m,8,B4,1.83,1.511,0,3.649,,0,2.324,
S2,S-turn evasion,IMM CA/CT switching,far_300_800m,8,B6,2.32,1.89,0,0.471,1,0,2.408,
S2,S-turn evasion,IMM CA/CT switching,far_300_800m,8,Ours,1.635,1.386,0,0.346,1,1,2.463,
S2,S-turn evasion,IMM CA/CT switching,far_300_800m,9,B1,2.57,2.139,1,,,0,0.858,
S2,S-turn evasion,IMM CA/CT switching,far_300_800m,9,B3,2.496,2.356,1,,,0,1.128,
S2,S-turn evasion,IMM CA/CT switching,far_300_800m,9,B4,2.513,2.113,0,3.243,,0,2.275,
S2,S-turn evasion,IMM CA/CT switching,far_300_800m,9,B6,2.189,2.077,0,0.403,1,0,2.31,
S2,S-turn evasion,IMM CA/CT switching,far_300_800m,9,Ours,1.938,1.733,0,0.457,1,2,2.58,
S2,S-turn evasion,IMM CA/CT switching,far_300_800m,10,B1,2.22,1.775,1,,,0,0.743,
S2,S-turn evasion,IMM CA/CT switching,far_300_800m,10,B3,2.071,1.648,1,,,0,1.25,
S2,S-turn evasion,IMM CA/CT switching,far_300_800m,10,B4,1.586,1.185,0,2.857,,0,2.289,
S2,S-turn evasion,IMM CA/CT switching,far_300_800m,10,B6,2.259,1.739,0,0.408,1,0,2.341,
S2,S-turn evasion,IMM CA/CT switching,far_300_800m,10,Ours,2.071,1.605,0,0.374,1,3,2.47,
S2,S-turn evasion,IMM CA/CT switching,far_300_800m,11,B1,2.801,2.238,1,,,0,0.803,
S2,S-turn evasion,IMM CA/CT switching,far_300_800m,11,B3,2.049,1.659,1,,,0,1.25,
S2,S-turn evasion,IMM CA/CT switching,far_300_800m,11,B4,2.472,2.11,1,3.386,,0,2.288,
S2,S-turn evasion,IMM CA/CT switching,far_300_800m,11,B6,2.24,1.846,0,0.456,1,0,2.414,
S2,S-turn evasion,IMM CA/CT switching,far_300_800m,11,Ours,1.418,1.172,0,0.427,1,1,2.511,
S2,S-turn evasion,IMM CA/CT switching,far_300_800m,12,B1,2.941,2.383,1,,,0,0.816,
S2,S-turn evasion,IMM CA/CT switching,far_300_800m,12,B3,2.155,1.778,1,,,0,1.183,
S2,S-turn evasion,IMM CA/CT switching,far_300_800m,12,B4,2.394,1.924,0,3.046,,0,2.21,
S2,S-turn evasion,IMM CA/CT switching,far_300_800m,12,B6,2.084,1.738,0,0.368,0,0,2.513,
S2,S-turn evasion,IMM CA/CT switching,far_300_800m,12,Ours,2.148,1.854,0,0.418,1,3,2.557,
S2,S-turn evasion,IMM CA/CT switching,far_300_800m,13,B1,3.179,2.566,1,,,0,0.798,
S2,S-turn evasion,IMM CA/CT switching,far_300_800m,13,B3,1.669,1.236,1,,,0,1.165,
S2,S-turn evasion,IMM CA/CT switching,far_300_800m,13,B4,1.961,1.629,0,2.839,,0,2.282,
S2,S-turn evasion,IMM CA/CT switching,far_300_800m,13,B6,1.88,1.438,0,0.479,1,0,2.356,
S2,S-turn evasion,IMM CA/CT switching,far_300_800m,13,Ours,2.313,1.893,0,0.35,1,1,2.431,
S2,S-turn evasion,IMM CA/CT switching,far_300_800m,14,B1,2.433,1.968,1,,,0,0.834,
S2,S-turn evasion,IMM CA/CT switching,far_300_800m,14,B3,2.127,1.85,1,,,0,1.187,
S2,S-turn evasion,IMM CA/CT switching,far_300_800m,14,B4,1.96,1.325,0,2.192,,0,2.283,
S2,S-turn evasion,IMM CA/CT switching,far_300_800m,14,B6,2.008,1.727,0,0.405,1,0,2.392,
S2,S-turn evasion,IMM CA/CT switching,far_300_800m,14,Ours,1.714,1.331,0,0.314,1,1,2.46,
S2,S-turn evasion,IMM CA/CT switching,far_300_800m,15,B1,2.463,2.034,1,,,0,0.829,
S2,S-turn evasion,IMM CA/CT switching,far_300_800m,15,B3,2.079,1.702,1,,,0,1.242,
S2,S-turn evasion,IMM CA/CT switching,far_300_800m,15,B4,1.894,1.523,1,3.034,,0,2.351,
S2,S-turn evasion,IMM CA/CT switching,far_300_800m,15,B6,1.423,1.182,0,0.408,1,0,2.38,
S2,S-turn evasion,IMM CA/CT switching,far_300_800m,15,Ours,2.27,1.903,0,0.417,1,2,2.389,
S2,S-turn evasion,IMM CA/CT switching,far_300_800m,16,B1,1.988,1.731,1,,,0,0.811,
S2,S-turn evasion,IMM CA/CT switching,far_300_800m,16,B3,2.727,2.224,1,,,0,1.195,
S2,S-turn evasion,IMM CA/CT switching,far_300_800m,16,B4,1.895,1.611,1,3.024,,0,2.293,
S2,S-turn evasion,IMM CA/CT switching,far_300_800m,16,B6,1.871,1.533,1,0.395,1,0,2.35,
S2,S-turn evasion,IMM CA/CT switching,far_300_800m,16,Ours,1.53,1.188,0,0.39,1,1,2.549,
S2,S-turn evasion,IMM CA/CT switching,far_300_800m,17,B1,2.031,1.69,1,,,0,0.796,
S2,S-turn evasion,IMM CA/CT switching,far_300_800m,17,B3,2.581,1.974,1,,,0,1.231,
S2,S-turn evasion,IMM CA/CT switching,far_300_800m,17,B4,1.886,1.554,0,2.83,,0,2.272,
S2,S-turn evasion,IMM CA/CT switching,far_300_800m,17,B6,2.476,2.028,0,0.396,1,0,2.453,
S2,S-turn evasion,IMM CA/CT switching,far_300_800m,17,Ours,1.677,1.353,0,0.383,1,3,2.524,
S2,S-turn evasion,IMM CA/CT switching,far_300_800m,18,B1,3.031,2.499,1,,,0,0.687,
S2,S-turn evasion,IMM CA/CT switching,far_300_800m,18,B3,1.56,1.227,1,,,0,1.21,
S2,S-turn evasion,IMM CA/CT switching,far_300_800m,18,B4,2.18,1.727,0,3.23,,0,2.202,
S2,S-turn evasion,IMM CA/CT switching,far_300_800m,18,B6,2.173,1.804,0,0.472,1,0,2.355,
S2,S-turn evasion,IMM CA/CT switching,far_300_800m,18,Ours,2.206,1.823,0,0.392,1,3,2.503,
S2,S-turn evasion,IMM CA/CT switching,far_300_800m,19,B1,2.811,2.428,1,,,0,0.733,
S2,S-turn evasion,IMM CA/CT switching,far_300_800m,19,B3,2.101,1.876,1,,,0,1.196,
S2,S-turn evasion,IMM CA/CT switching,far_300_800m,19,B4,1.605,1.469,0,3.196,,0,2.318,
S2,S-turn evasion,IMM CA/CT switching,far_300_800m,19,B6,2.241,1.985,0,0.306,1,0,2.426,
S2,S-turn evasion,IMM CA/CT switching,far_300_800m,19,Ours,1.582,1.173,0,0.388,1,3,2.518,
S2,S-turn evasion,IMM CA/CT switching,far_300_800m,20,B1,1.838,1.69,1,,,0,0.773,
S2,S-turn evasion,IMM CA/CT switching,far_300_800m,20,B3,1.538,1.127,1,,,0,1.206,
S2,S-turn evasion,IMM CA/CT switching,far_300_800m,20,B4,2.352,2.176,0,3.179,,0,2.286,
S2,S-turn evasion,IMM CA/CT switching,far_300_800m,20,B6,2.329,1.87,0,0.4,1,0,2.39,
S2,S-turn evasion,IMM CA/CT switching,far_300_800m,20,Ours,1.654,1.423,0,0.432,1,2,2.495,
S2,S-turn evasion,IMM CA/CT switching,far_300_800m,21,B1,3.305,2.565,1,,,0,0.863,
S2,S-turn evasion,IMM CA/CT switching,far_300_800m,21,B3,2.321,1.893,1,,,0,1.228,
S2,S-turn evasion,IMM CA/CT switching,far_300_800m,21,B4,2.019,1.62,0,3.627,,0,2.283,
S2,S-turn evasion,IMM CA/CT switching,far_300_800m,21,B6,1.934,1.535,0,0.461,1,0,2.509,
S2,S-turn evasion,IMM CA/CT switching,far_300_800m,21,Ours,1.633,1.449,0,0.432,1,1,2.548,
S2,S-turn evasion,IMM CA/CT switching,far_300_800m,22,B1,2.462,2.165,1,,,0,0.909,
S2,S-turn evasion,IMM CA/CT switching,far_300_800m,22,B3,3.076,2.578,1,,,0,1.196,
S2,S-turn evasion,IMM CA/CT switching,far_300_800m,22,B4,2.331,1.868,0,3.352,,0,2.292,
S2,S-turn evasion,IMM CA/CT switching,far_300_800m,22,B6,1.827,1.685,0,0.408,1,0,2.297,
S2,S-turn evasion,IMM CA/CT switching,far_300_800m,22,Ours,1.547,1.326,0,0.473,1,1,2.428,
S2,S-turn evasion,IMM CA/CT switching,far_300_800m,23,B1,2.893,2.412,1,,,0,0.77,
S2,S-turn evasion,IMM CA/CT switching,far_300_800m,23,B3,2.071,1.632,1,,,0,1.185,
S2,S-turn evasion,IMM CA/CT switching,far_300_800m,23,B4,1.979,1.536,0,2.826,,0,2.309,
S2,S-turn evasion,IMM CA/CT switching,far_300_800m,23,B6,1.701,1.298,0,0.428,1,0,2.353,
S2,S-turn evasion,IMM CA/CT switching,far_300_800m,23,Ours,1.818,1.515,0,0.432,1,3,2.504,
S2,S-turn evasion,IMM CA/CT switching,far_300_800m,24,B1,2.562,2.042,1,,,0,0.855,
S2,S-turn evasion,IMM CA/CT switching,far_300_800m,24,B3,2.993,2.326,1,,,0,1.226,
S2,S-turn evasion,IMM CA/CT switching,far_300_800m,24,B4,2.533,1.921,0,3.272,,0,2.233,
S2,S-turn evasion,IMM CA/CT switching,far_300_800m,24,B6,2.319,1.759,0,0.448,1,0,2.376,
S2,S-turn evasion,IMM CA/CT switching,far_300_800m,24,Ours,1.529,1.133,0,0.434,1,1,2.535,
S2,S-turn evasion,IMM CA/CT switching,far_300_800m,25,B1,2.289,1.865,1,,,0,0.744,
S2,S-turn evasion,IMM CA/CT switching,far_300_800m,25,B3,2.099,1.699,1,,,0,1.188,
S2,S-turn evasion,IMM CA/CT switching,far_300_800m,25,B4,1.878,1.591,0,2.875,,0,2.313,
S2,S-turn evasion,IMM CA/CT switching,far_300_800m,25,B6,2.013,1.629,0,0.447,1,0,2.473,
S2,S-turn evasion,IMM CA/CT switching,far_300_800m,25,Ours,1.771,1.404,0,0.457,1,2,2.471,
S2,S-turn evasion,IMM CA/CT switching,far_300_800m,26,B1,2.651,2.194,1,,,0,0.885,
S2,S-turn evasion,IMM CA/CT switching,far_300_800m,26,B3,1.81,1.516,1,,,0,1.185,
S2,S-turn evasion,IMM CA/CT switching,far_300_800m,26,B4,1.798,1.348,0,3.185,,0,2.278,
S2,S-turn evasion,IMM CA/CT switching,far_300_800m,26,B6,1.972,1.481,0,0.383,0,0,2.322,
S2,S-turn evasion,IMM CA/CT switching,far_300_800m,26,Ours,1.673,1.334,0,0.424,1,3,2.508,
S2,S-turn evasion,IMM CA/CT switching,far_300_800m,27,B1,2.847,2.289,1,,,0,0.802,
S2,S-turn evasion,IMM CA/CT switching,far_300_800m,27,B3,2.134,1.692,1,,,0,1.276,
S2,S-turn evasion,IMM CA/CT switching,far_300_800m,27,B4,2.045,1.738,0,3.226,,0,2.299,
S2,S-turn evasion,IMM CA/CT switching,far_300_800m,27,B6,2.098,1.705,0,0.327,1,0,2.401,
S2,S-turn evasion,IMM CA/CT switching,far_300_800m,27,Ours,1.606,1.32,0,0.359,1,1,2.515,
S2,S-turn evasion,IMM CA/CT switching,far_300_800m,28,B1,2.708,2.346,1,,,0,0.713,
S2,S-turn evasion,IMM CA/CT switching,far_300_800m,28,B3,2.02,1.711,1,,,0,1.209,
S2,S-turn evasion,IMM CA/CT switching,far_300_800m,28,B4,2.692,2.253,0,3.342,,0,2.264,
S2,S-turn evasion,IMM CA/CT switching,far_300_800m,28,B6,2.18,1.773,0,0.426,1,0,2.467,
S2,S-turn evasion,IMM CA/CT switching,far_300_800m,28,Ours,1.664,1.239,0,0.419,1,1,2.549,
S2,S-turn evasion,IMM CA/CT switching,far_300_800m,29,B1,2.975,2.486,1,,,0,0.786,
S2,S-turn evasion,IMM CA/CT switching,far_300_800m,29,B3,2.329,1.797,1,,,0,1.228,
S2,S-turn evasion,IMM CA/CT switching,far_300_800m,29,B4,2.414,2.095,0,2.815,,0,2.29,
S2,S-turn evasion,IMM CA/CT switching,far_300_800m,29,B6,1.949,1.468,0,0.393,0,0,2.33,
S2,S-turn evasion,IMM CA/CT switching,far_300_800m,29,Ours,1.385,1.151,0,0.433,1,2,2.496,
S2,S-turn evasion,IMM CA/CT switching,far_300_800m,30,B1,2.659,2.311,1,,,0,0.862,
S2,S-turn evasion,IMM CA/CT switching,far_300_800m,30,B3,2.037,1.509,1,,,0,1.202,
S2,S-turn evasion,IMM CA/CT switching,far_300_800m,30,B4,2.325,1.713,0,3.147,,0,2.332,
S2,S-turn evasion,IMM CA/CT switching,far_300_800m,30,B6,2.352,2.004,0,0.398,1,0,2.366,
S2,S-turn evasion,IMM CA/CT switching,far_300_800m,30,Ours,1.723,1.429,0,0.41,1,3,2.468,
S2,S-turn evasion,IMM CA/CT switching,far_300_800m,31,B1,2.55,2.264,1,,,0,0.756,
S2,S-turn evasion,IMM CA/CT switching,far_300_800m,31,B3,2.23,1.981,1,,,0,1.203,
S2,S-turn evasion,IMM CA/CT switching,far_300_800m,31,B4,2.023,1.523,1,3.329,,0,2.34,
S2,S-turn evasion,IMM CA/CT switching,far_300_800m,31,B6,1.847,1.642,0,0.417,1,0,2.331,
S2,S-turn evasion,IMM CA/CT switching,far_300_800m,31,Ours,1.398,0.995,0,0.364,1,3,2.575,
S2,S-turn evasion,IMM CA/CT switching,far_300_800m,32,B1,3.151,2.625,1,,,0,0.772,
S2,S-turn evasion,IMM CA/CT switching,far_300_800m,32,B3,1.857,1.653,1,,,0,1.208,
S2,S-turn evasion,IMM CA/CT switching,far_300_800m,32,B4,2.577,2.023,1,3.563,,0,2.377,
S2,S-turn evasion,IMM CA/CT switching,far_300_800m,32,B6,1.931,1.666,0,0.427,1,0,2.459,
S2,S-turn evasion,IMM CA/CT switching,far_300_800m,32,Ours,2.143,1.874,0,0.439,1,1,2.439,
S2,S-turn evasion,IMM CA/CT switching,far_300_800m,33,B1,2.394,1.964,1,,,0,0.833,
S2,S-turn evasion,IMM CA/CT switching,far_300_800m,33,B3,2.171,1.764,1,,,0,1.223,
S2,S-turn evasion,IMM CA/CT switching,far_300_800m,33,B4,2.214,1.597,0,3.563,,0,2.309,
S2,S-turn evasion,IMM CA/CT switching,far_300_800m,33,B6,1.889,1.549,0,0.395,1,0,2.339,
S2,S-turn evasion,IMM CA/CT switching,far_300_800m,33,Ours,2.133,1.908,0,0.456,1,3,2.471,
S2,S-turn evasion,IMM CA/CT switching,far_300_800m,34,B1,3.08,2.548,1,,,0,0.832,
S2,S-turn evasion,IMM CA/CT switching,far_300_800m,34,B3,2.436,2.184,1,,,0,1.227,
S2,S-turn evasion,IMM CA/CT switching,far_300_800m,34,B4,1.764,1.628,0,3.254,,0,2.218,
S2,S-turn evasion,IMM CA/CT switching,far_300_800m,34,B6,2.617,2.17,0,0.407,1,0,2.432,
S2,S-turn evasion,IMM CA/CT switching,far_300_800m,34,Ours,1.34,1.064,0,0.397,1,3,2.529,
S2,S-turn evasion,IMM CA/CT switching,far_300_800m,35,B1,2.516,2.046,1,,,0,0.762,
S2,S-turn evasion,IMM CA/CT switching,far_300_800m,35,B3,2.161,1.941,1,,,0,1.169,
S2,S-turn evasion,IMM CA/CT switching,far_300_800m,35,B4,2.222,1.898,0,3.1,,0,2.296,
S2,S-turn evasion,IMM CA/CT switching,far_300_800m,35,B6,2.76,2.303,1,0.387,1,0,2.414,
S2,S-turn evasion,IMM CA/CT switching,far_300_800m,35,Ours,1.635,1.138,0,0.384,1,2,2.449,
S2,S-turn evasion,IMM CA/CT switching,far_300_800m,36,B1,2.953,2.278,1,,,0,0.668,
S2,S-turn evasion,IMM CA/CT switching,far_300_800m,36,B3,2.053,1.688,1,,,0,1.144,
S2,S-turn evasion,IMM CA/CT switching,far_300_800m,36,B4,2.364,1.731,0,2.733,,0,2.321,
S2,S-turn evasion,IMM CA/CT switching,far_300_800m,36,B6,2.006,1.537,0,0.413,1,0,2.498,
S2,S-turn evasion,IMM CA/CT switching,far_300_800m,36,Ours,2.023,1.607,0,0.364,1,2,2.424,
S2,S-turn evasion,IMM CA/CT switching,far_300_800m,37,B1,2.543,2.088,1,,,0,0.704,
S2,S-turn evasion,IMM CA/CT switching,far_300_800m,37,B3,2.329,1.892,1,,,0,1.245,
S2,S-turn evasion,IMM CA/CT switching,far_300_800m,37,B4,1.773,1.449,0,3.519,,0,2.34,
S2,S-turn evasion,IMM CA/CT switching,far_300_800m,37,B6,2.333,1.95,0,0.375,1,0,2.38,
S2,S-turn evasion,IMM CA/CT switching,far_300_800m,37,Ours,1.961,1.705,0,0.416,1,2,2.574,
S2,S-turn evasion,IMM CA/CT switching,far_300_800m,38,B1,2.354,1.893,1,,,0,0.835,
S2,S-turn evasion,IMM CA/CT switching,far_300_800m,38,B3,2.686,2.192,1,,,0,1.121,
S2,S-turn evasion,IMM CA/CT switching,far_300_800m,38,B4,2.411,2.066,0,3.484,,0,2.331,
S2,S-turn evasion,IMM CA/CT switching,far_300_800m,38,B6,1.979,1.718,0,0.379,1,0,2.338,
S2,S-turn evasion,IMM CA/CT switching,far_300_800m,38,Ours,1.613,1.45,0,0.404,1,3,2.527,
S2,S-turn evasion,IMM CA/CT switching,far_300_800m,39,B1,2.94,2.255,1,,,0,0.76,
S2,S-turn evasion,IMM CA/CT switching,far_300_800m,39,B3,2.324,1.824,1,,,0,1.164,
S2,S-turn evasion,IMM CA/CT switching,far_300_800m,39,B4,2.283,1.813,0,2.893,,0,2.199,
S2,S-turn evasion,IMM CA/CT switching,far_300_800m,39,B6,2.553,2.032,0,0.453,1,0,2.396,
S2,S-turn evasion,IMM CA/CT switching,far_300_800m,39,Ours,1.273,1.031,0,0.48,0,1,2.541,
S2,S-turn evasion,IMM CA/CT switching,far_300_800m,40,B1,2.475,1.852,1,,,0,0.864,
S2,S-turn evasion,IMM CA/CT switching,far_300_800m,40,B3,1.727,1.43,1,,,0,1.277,
S2,S-turn evasion,IMM CA/CT switching,far_300_800m,40,B4,1.965,1.701,0,2.747,,0,2.279,
S2,S-turn evasion,IMM CA/CT switching,far_300_800m,40,B6,1.893,1.562,0,0.468,1,0,2.356,
S2,S-turn evasion,IMM CA/CT switching,far_300_800m,40,Ours,2.195,1.797,0,0.406,1,2,2.504,
S2,S-turn evasion,IMM CA/CT switching,far_300_800m,41,B1,2.092,1.488,1,,,0,0.859,
S2,S-turn evasion,IMM CA/CT switching,far_300_800m,41,B3,2.705,2.353,1,,,0,1.119,
S2,S-turn evasion,IMM CA/CT switching,far_300_800m,41,B4,2.49,1.983,0,2.673,,0,2.342,
S2,S-turn evasion,IMM CA/CT switching,far_300_800m,41,B6,1.925,1.626,0,0.447,1,0,2.403,
S2,S-turn evasion,IMM CA/CT switching,far_300_800m,41,Ours,1.744,1.353,0,0.391,1,2,2.494,
S2,S-turn evasion,IMM CA/CT switching,far_300_800m,42,B1,2.636,2.114,1,,,0,0.79,
S2,S-turn evasion,IMM CA/CT switching,far_300_800m,42,B3,2.069,1.663,1,,,0,1.058,
S2,S-turn evasion,IMM CA/CT switching,far_300_800m,42,B4,2.156,1.658,1,3.306,,0,2.286,
S2,S-turn evasion,IMM CA/CT switching,far_300_800m,42,B6,1.584,1.327,0,0.45,1,0,2.433,
S2,S-turn evasion,IMM CA/CT switching,far_300_800m,42,Ours,1.76,1.474,0,0.408,1,2,2.445,
S2,S-turn evasion,IMM CA/CT switching,far_300_800m,43,B1,2.367,1.901,1,,,0,0.841,
S2,S-turn evasion,IMM CA/CT switching,far_300_800m,43,B3,2.203,1.883,1,,,0,1.267,
S2,S-turn evasion,IMM CA/CT switching,far_300_800m,43,B4,1.91,1.731,0,2.911,,0,2.252,
S2,S-turn evasion,IMM CA/CT switching,far_300_800m,43,B6,1.681,1.314,0,0.399,1,0,2.388,
S2,S-turn evasion,IMM CA/CT switching,far_300_800m,43,Ours,1.869,1.561,0,0.399,1,2,2.569,
S2,S-turn evasion,IMM CA/CT switching,far_300_800m,44,B1,2.887,2.371,1,,,0,0.776,
S2,S-turn evasion,IMM CA/CT switching,far_300_800m,44,B3,2.138,1.581,1,,,0,1.23,
S2,S-turn evasion,IMM CA/CT switching,far_300_800m,44,B4,1.983,1.516,0,3.39,,0,2.265,
S2,S-turn evasion,IMM CA/CT switching,far_300_800m,44,B6,2.245,1.869,0,0.427,0,0,2.448,
S2,S-turn evasion,IMM CA/CT switching,far_300_800m,44,Ours,1.819,1.419,0,0.382,1,2,2.474,
S2,S-turn evasion,IMM CA/CT switching,far_300_800m,45,B1,2.989,2.477,1,,,0,0.853,
S2,S-turn evasion,IMM CA/CT switching,far_300_800m,45,B3,2.364,1.826,1,,,0,1.208,
S2,S-turn evasion,IMM CA/CT switching,far_300_800m,45,B4,2.295,1.848,0,3.007,,0,2.325,
S2,S-turn evasion,IMM CA/CT switching,far_300_800m,45,B6,1.764,1.426,0,0.411,1,0,2.353,
S2,S-turn evasion,IMM CA/CT switching,far_300_800m,45,Ours,1.134,0.883,0,0.363,1,3,2.491,
S2,S-turn evasion,IMM CA/CT switching,far_300_800m,46,B1,3.386,2.679,1,,,0,0.798,
S2,S-turn evasion,IMM CA/CT switching,far_300_800m,46,B3,2.395,1.907,1,,,0,1.159,
S2,S-turn evasion,IMM CA/CT switching,far_300_800m,46,B4,2.09,1.551,0,3.298,,0,2.343,
S2,S-turn evasion,IMM CA/CT switching,far_300_800m,46,B6,2.021,1.598,0,0.365,1,0,2.316,
S2,S-turn evasion,IMM CA/CT switching,far_300_800m,46,Ours,1.897,1.583,0,0.406,1,1,2.54,
S2,S-turn evasion,IMM CA/CT switching,far_300_800m,47,B1,2.59,2.1,1,,,0,0.827,
S2,S-turn evasion,IMM CA/CT switching,far_300_800m,47,B3,2.097,1.678,1,,,0,1.185,
S2,S-turn evasion,IMM CA/CT switching,far_300_800m,47,B4,2.459,2.087,0,3.24,,0,2.228,
S2,S-turn evasion,IMM CA/CT switching,far_300_800m,47,B6,2.159,1.71,0,0.413,1,0,2.438,
S2,S-turn evasion,IMM CA/CT switching,far_300_800m,47,Ours,2.057,1.737,0,0.407,1,2,2.424,
S2,S-turn evasion,IMM CA/CT switching,far_300_800m,48,B1,2.659,2.354,1,,,0,0.846,
S2,S-turn evasion,IMM CA/CT switching,far_300_800m,48,B3,2.37,2.021,1,,,0,1.199,
S2,S-turn evasion,IMM CA/CT switching,far_300_800m,48,B4,2.145,1.793,0,3.297,,0,2.348,
S2,S-turn evasion,IMM CA/CT switching,far_300_800m,48,B6,2.001,1.603,0,0.35,1,0,2.429,
S2,S-turn evasion,IMM CA/CT switching,far_300_800m,48,Ours,1.6,1.339,0,0.458,1,1,2.535,
S2,S-turn evasion,IMM CA/CT switching,far_300_800m,49,B1,2.873,2.322,1,,,0,0.867,
S2,S-turn evasion,IMM CA/CT switching,far_300_800m,49,B3,2.039,1.656,1,,,0,1.277,
S2,S-turn evasion,IMM CA/CT switching,far_300_800m,49,B4,1.756,1.385,0,2.858,,0,2.303,
S2,S-turn evasion,IMM CA/CT switching,far_300_800m,49,B6,2.398,1.821,0,0.397,0,0,2.399,
S2,S-turn evasion,IMM CA/CT switching,far_300_800m,49,Ours,1.922,1.472,0,0.435,1,2,2.481,
S2,S-turn evasion,IMM CA/CT switching,far_300_800m,50,B1,3.986,3.384,1,,,0,0.735,
S2,S-turn evasion,IMM CA/CT switching,far_300_800m,50,B3,2.736,2.141,1,,,0,1.281,
